package,version,file_out,functions,title,internal,all_urls
modeltests,0.1.8,check_augment_newdata_precedence.html,check_augment_newdata_precedence,Check that newdata argument has higher precedence than data argument,FALSE,https://github.com/alexpghayes/modeltests
modeltests,0.1.8,check_augment_no_data.html,check_augment_no_data,Check an augment method when no data or newdata is passed,FALSE,https://github.com/alexpghayes/modeltests
modeltests,0.1.8,check_dims.html,check_dims,Check that tibble has expected dimensions.,FALSE,https://github.com/alexpghayes/modeltests
modeltests,0.1.8,check_glance_outputs.html,check_glance_outputs,Check the output of a glance method,FALSE,https://github.com/alexpghayes/modeltests
modeltests,0.1.8,check_single_augment_output.html,check_single_augment_output,Check the output of an augment method,TRUE,https://github.com/alexpghayes/modeltests
modeltests,0.1.8,check_tibble.html,check_tibble,Check the output of a tidying method,FALSE,https://github.com/alexpghayes/modeltests
modeltests,0.1.8,check_tidy_output.html,check_tidy_output,Check the output of a tidy method,FALSE,https://github.com/alexpghayes/modeltests
modeltests,0.1.8,column_glossary.html,column_glossary,Allowed column names in tidied tibbles,FALSE,https://github.com/alexpghayes/modeltests
modeltests,0.1.8,has_rownames.html,has_rownames,Check whether or not a data-frame-like object has rownames,FALSE,https://github.com/alexpghayes/modeltests
modeltests,0.1.8,modeltests-package.html,modeltests,modeltests: Testing Infrastructure for Broom Model Generics,TRUE,https://github.com/alexpghayes/modeltests
modeltests,0.1.8,modeltests-package.html,modeltests-package,modeltests: Testing Infrastructure for Broom Model Generics,TRUE,https://github.com/alexpghayes/modeltests
modeltime.ensemble,1.1.0,ensemble_average.html,ensemble_average,Creates an Ensemble Model using Mean/Median Averaging,FALSE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,ensemble_model_spec.html,ensemble_model_spec,Creates a Stacked Ensemble Model from a Model Spec,FALSE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,ensemble_nested_average.html,ensemble_nested_average,Nested Ensemble Average,FALSE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,ensemble_nested_weighted.html,ensemble_nested_weighted,Nested Ensemble Weighted,FALSE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,ensemble_weighted.html,ensemble_weighted,Creates a Weighted Ensemble Model,FALSE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,pipe.html,%>%,Pipe operator,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,tidyeval.html,tidyeval,Tidy eval helpers,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,tidyeval.html,expr,Tidy eval helpers,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,tidyeval.html,enquo,Tidy eval helpers,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,tidyeval.html,enquos,Tidy eval helpers,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,tidyeval.html,sym,Tidy eval helpers,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,tidyeval.html,syms,Tidy eval helpers,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,tidyeval.html,.data,Tidy eval helpers,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,tidyeval.html,:=,Tidy eval helpers,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,tidyeval.html,as_name,Tidy eval helpers,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
modeltime.ensemble,1.1.0,tidyeval.html,as_label,Tidy eval helpers,TRUE,https://business-science.github.io/modeltime.ensemble/|https://github.com/business-science/modeltime.ensemble
moderndive,0.8.0,DD_vs_SB.html,DD_vs_SB,Dunkin Donuts vs Starbucks,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,MA_schools.html,MA_schools,Massachusetts Public High Schools Data,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,View.html,View,View a data object inline when not in an interactive R session,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,alaska_flights.html,alaska_flights,Alaska flights data,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,almonds_bowl.html,almonds_bowl,Chocolate-covered almonds data,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,almonds_sample.html,almonds_sample,Chocolate-covered almonds data sample of size 25,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,almonds_sample_100.html,almonds_sample_100,Chocolate-covered almonds data sample of size 100,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,amazon_books.html,amazon_books,Sample of Amazon books,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,avocados.html,avocados,Avocado Prices by US Region,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,babies.html,babies,Data on maternal smoking and infant health,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,bowl.html,bowl,A sampling bowl of red and white balls,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,bowl_sample_1.html,bowl_sample_1,Tactile sample of size 50 from a bowl of balls,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,bowl_samples.html,bowl_samples,Sampling from a bowl of balls,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,coffee_quality.html,coffee_quality,Coffee Quality Dataset,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,coffee_ratings.html,coffee_ratings,Data from the Coffee Quality Institute's review pages in January 2018,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,early_january_2023_weather.html,early_january_2023_weather,Early January hourly weather data for 2023,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,early_january_weather.html,early_january_weather,Early January hourly weather data,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,envoy_flights.html,envoy_flights,Envoy Air flights data for 2023,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,ev_charging.html,ev_charging,Electric vehicle charging sessions for a workplace charging program,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,evals.html,evals,Teaching evaluations at the UT Austin,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,geom_categorical_model.html,geom_categorical_model,Regression model with one categorical explanatory/predictor variable,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,geom_parallel_slopes.html,geom_parallel_slopes,Parallel slopes regression model,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,get_correlation.html,get_correlation,Get correlation value in a tidy way,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,get_regression_points.html,get_regression_points,Get regression points,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,get_regression_summaries.html,get_regression_summaries,Get regression summary values,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,get_regression_table.html,get_regression_table,Get regression table,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,gg_parallel_slopes.html,gg_parallel_slopes,Plot parallel slopes model,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,house_prices.html,house_prices,"House Sales in King County, USA",FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,ipf_lifts.html,ipf_lifts,International Power Lifting Results A subset of international powerlifting results.,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,ma_traffic_2020_vs_2019.html,ma_traffic_2020_vs_2019,Massachusetts 2020 vs. 2019 Traffic Data Comparison,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,mario_kart_auction.html,mario_kart_auction,Data from Mario Kart Ebay auctions,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,mass_traffic_2020.html,mass_traffic_2020,2020 road traffic volume and crash level date for 13 Massachusetts counties,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,moderndive.html,moderndive-package,moderndive - Tidyverse-Friendly Introductory Linear Regression,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,moderndive.html,moderndive,moderndive - Tidyverse-Friendly Introductory Linear Regression,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,movies_sample.html,movies_sample,Random sample of 68 action and romance movies,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,mythbusters_yawn.html,mythbusters_yawn,Data from Mythbusters' study on contagiousness of yawning,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,old_faithful_2024.html,old_faithful_2024,Old Faithful Eruptions Dataset (2024),FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,orig_pennies_sample.html,orig_pennies_sample,A random sample of 40 pennies sampled from the pennies data frame,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,pennies.html,pennies,A population of 800 pennies sampled in 2011,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,pennies_resamples.html,pennies_resamples,Bootstrap resamples of a sample of 50 pennies,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,pennies_sample.html,pennies_sample,A sample of 50 pennies,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,pipe.html,%>%,Pipe operator,TRUE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,plot_3d_regression.html,plot_3d_regression,Interactive 3D scatterplot with a fitted regression plane,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,pop_sd.html,pop_sd,Calculate Population Standard Deviation,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,promotions.html,promotions,Bank manager recommendations based on (binary) gender,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,promotions_shuffled.html,promotions_shuffled,One permutation/shuffle of promotions,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,reexports.html,reexports,Objects exported from other packages,TRUE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,reexports.html,rep_sample_n,Objects exported from other packages,TRUE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,reexports.html,rep_slice_sample,Objects exported from other packages,TRUE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,saratoga_houses.html,saratoga_houses,"House Prices and Properties in Saratoga, New York",FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,spotify_52_original.html,spotify_52_original,Spotify 52-Track Sample Dataset,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,spotify_52_shuffled.html,spotify_52_shuffled,Spotify 52-Track Sample Dataset with 'popular or not' shuffled,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,spotify_by_genre.html,spotify_by_genre,Spotify by Genre Dataset,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,tactile_prop_red.html,tactile_prop_red,Tactile sampling from a tub of balls,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,tidy_summary.html,tidy_summary,"This function calculates the five-number summary (minimum, first quartile, median, third quartile, maximum) for specified numeric columns in a data frame and returns the results in a long format. It also handles categorical, factor, and logical columns by counting the occurrences of each level or value, and includes the results in the summary. The type column indicates whether the data is numeric, character, factor, or logical.",FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
moderndive,0.8.0,un_member_states_2024.html,un_member_states_2024,UN Member States 2024 Dataset,FALSE,https://moderndive.github.io/moderndive/|https://github.com/moderndive/moderndive/
ModLR,0.1.29,ModLR-package.html,ModLR-package,ModLR: Information-Theoretic Moderation Analysis,TRUE,https://github.com/ahdar1/ModLR
ModLR,0.1.29,compare_models.html,compare_models,Compare Moderation Models,FALSE,https://github.com/ahdar1/ModLR
ModLR,0.1.29,johnson_neyman.html,johnson_neyman,Johnson-Neyman Analysis,FALSE,https://github.com/ahdar1/ModLR
ModLR,0.1.29,moderated_regression.html,moderated_regression,Moderated Regression Model,FALSE,https://github.com/ahdar1/ModLR
ModLR,0.1.29,plot_moderation.html,plot_moderation,Plot Moderation Effect,FALSE,https://github.com/ahdar1/ModLR
ModLR,0.1.29,simple_slopes.html,simple_slopes,Simple Slopes Analysis,FALSE,https://github.com/ahdar1/ModLR
msm,1.8.2,MatrixExp.html,MatrixExp,Matrix exponential,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,aneur.html,aneur,Aortic aneurysm progression data,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,boot.msm.html,boot.msm,Bootstrap resampling for multi-state models,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,bos.html,bos,Bronchiolitis obliterans syndrome after lung transplants,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,bos.html,bos3,Bronchiolitis obliterans syndrome after lung transplants,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,bos.html,bos4,Bronchiolitis obliterans syndrome after lung transplants,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,cav.html,cav,Heart transplant monitoring data,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,cmodel.object.html,cmodel.object,Developer documentation: censoring model object,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,coef.msm.html,coef.msm,Extract model coefficients,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,crudeinits.msm.html,crudeinits.msm,Calculate crude initial values for transition intensities,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,deltamethod.html,deltamethod,The delta method,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,draic.msm.html,draic.msm,Criteria for comparing two multi-state models with nested state spaces,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,draic.msm.html,drlcv.msm,Criteria for comparing two multi-state models with nested state spaces,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,ecmodel.object.html,ecmodel.object,Developer documentation: model for covariates on misclassification probabilities,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,efpt.msm.html,efpt.msm,Expected first passage time,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,ematrix.msm.html,ematrix.msm,Misclassification probability matrix,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,emodel.object.html,emodel.object,Developer documentation: misclassification model structure object,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,fev.html,fev,FEV1 measurements from lung transplant recipients,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hazard.msm.html,hazard.msm,Calculate tables of hazard ratios for covariates on transition intensities,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmm-dists,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmCat,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmIdent,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmUnif,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmNorm,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmLNorm,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmExp,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmGamma,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmWeibull,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmPois,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmBinom,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmTNorm,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmMETNorm,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmMEUnif,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmNBinom,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmBetaBinom,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmBeta,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmm-dists.html,hmmT,Hidden Markov model constructors,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmmMV.html,hmmMV,Multivariate hidden Markov models,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmodel.object.html,hmodel.object,Developer documentation: hidden Markov model structure object,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,hmodel2list.html,hmodel2list,Convert a hmodel object to HMM constructor function calls,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,logLik.msm.html,logLik.msm,Extract model log-likelihood,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,lrtest.msm.html,lrtest.msm,Likelihood ratio test,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,medists.html,medists,Measurement error distributions,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,medists.html,dmenorm,Measurement error distributions,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,medists.html,pmenorm,Measurement error distributions,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,medists.html,qmenorm,Measurement error distributions,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,medists.html,rmenorm,Measurement error distributions,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,medists.html,dmeunif,Measurement error distributions,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,medists.html,pmeunif,Measurement error distributions,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,medists.html,qmeunif,Measurement error distributions,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,medists.html,rmeunif,Measurement error distributions,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,model.frame.msm.html,model.frame.msm,Extract original data from msm objects.,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,model.frame.msm.html,model.matrix.msm,Extract original data from msm objects.,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,msm-package.html,msm-package,Multi-State Markov and Hidden Markov Models in Continuous Time,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,msm.html,msm,Multi-state Markov and hidden Markov models in continuous time,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,msm.form.qoutput.html,msm.form.qoutput,Extract msm model parameter estimates in compact format,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,msm.form.qoutput.html,msm.form.eoutput,Extract msm model parameter estimates in compact format,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,msm.object.html,msm.object,Fitted msm model objects,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,msm2Surv.html,msm2Surv,"Convert data for `msm' to data for `survival', `mstate' or `flexsurv' analysis",FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,odds.msm.html,odds.msm,Calculate tables of odds ratios for covariates on misclassification probabilities,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,paramdata.object.html,paramdata.object,Developer documentation: internal msm parameters object,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,pearson.msm.html,pearson.msm,Pearson-type goodness-of-fit test,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,pexp.html,pexp,Exponential distribution with piecewise-constant rate,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,pexp.html,dpexp,Exponential distribution with piecewise-constant rate,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,pexp.html,ppexp,Exponential distribution with piecewise-constant rate,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,pexp.html,qpexp,Exponential distribution with piecewise-constant rate,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,pexp.html,rpexp,Exponential distribution with piecewise-constant rate,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,phasemeans.msm.html,phasemeans.msm,Parameters of phase-type models in mixture form,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,plot.msm.html,plot.msm,Plots of multi-state models,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,plot.prevalence.msm.html,plot.prevalence.msm,Plot of observed and expected prevalences,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,plot.survfit.msm.html,plot.survfit.msm,Plot empirical and fitted survival curves,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,plotprog.msm.html,plotprog.msm,Kaplan Meier estimates of incidence,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,pmatrix.msm.html,pmatrix.msm,Transition probability matrix,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,pmatrix.piecewise.msm.html,pmatrix.piecewise.msm,Transition probability matrix for processes with piecewise-constant intensities,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,pnext.msm.html,pnext.msm,Probability of each state being next,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,ppass.msm.html,ppass.msm,Passage probabilities,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,prevalence.msm.html,prevalence.msm,Tables of observed and expected prevalences,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,print.msm.html,print.msm,Print a fitted msm model object,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,print.msm.html,printnew.msm,Print a fitted msm model object,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,printold.msm.html,printold.msm,Print a fitted msm model object,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,psor.html,psor,Psoriatic arthritis data,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,qcmodel.object.html,qcmodel.object,Developer documentation: model for covariates on transition intensities,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,qgeneric.html,qgeneric,Generic function to find quantiles of a distribution,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,qmatrix.msm.html,qmatrix.msm,Transition intensity matrix,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,qmodel.object.html,qmodel.object,Developer documentation: transition model structure object,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,qratio.msm.html,qratio.msm,Estimated ratio of transition intensities,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,recreate.olddata.html,recreate.olddata,Convert data stored in msm object to old format,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,scoreresid.msm.html,scoreresid.msm,Score residuals,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,sim.msm.html,sim.msm,Simulate one individual trajectory from a continuous-time Markov model,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,simfitted.msm.html,simfitted.msm,Simulate from a Markov model fitted using msm,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,simmulti.msm.html,simmulti.msm,Simulate multiple trajectories from a multi-state Markov model with arbitrary observation times,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
msm,1.8.2,sojourn.msm.html,sojourn.msm,Mean sojourn times from a multi-state model,FALSE,https://github.com/chjackson/msm|https://chjackson.github.io/msm/
